S.no,District,VDC,Demo,Organization,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,ZnSO4_kg_ha,FYM_t_ha,N_source,N_methods,N_time,Variety,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,PFPN,lat_fixed,lon_fixed,lat_key,lon_key,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,OC,P_Olsen,Exch_K,yield_control_pooled,n_supply,p_supply,k_supply,n_rec_quefts,p_rec_quefts,k_rec_quefts,AE_pooled,NUE
51.0,Surkhet,Ramghat,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-SFX676lM,28.487706198357046 81.74441169016063 429.0 5.0,28.48770619835705,81.74441169016063,429.0,5.0,16340.0,17083.0,14123.0,451.0,18.4,13.096,,,,28.48770619835705,81.74441169016063,28.48770619835705,81.74441169016063,6.81,2.7,0.15,107.06,322.05,46.22,11.19,43.54,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_031,15.661252900232018,41.176923076923075,2.629367499508164,6.272340425531915,101.43793503480278,24.271714148670355,27.608548262458562,197.12412993039445,180.08887299772442,417.1873132048503,56.86382978723404,109.13333333333334
60.0,Surkhet,Ramghat,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-SQN531gS,28.487698235549033 81.74447522498667 447.0 4.5,28.48769823554904,81.74447522498667,447.0,4.5,17533.0,17750.0,9260.0,491.0,19.4,8.481,,,,28.48769823554904,81.74447522498667,28.48769823554904,81.74447522498667,6.8,2.69,0.15,107.16,320.33,46.26,11.3,43.44,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_031,15.60324825986079,41.215384615384615,2.615324611449931,6.272340425531915,100.7969837587007,24.321265393539175,27.713476647759975,198.4060324825986,179.52151124397645,416.93338651242084,18.405496453900703,70.675
69.0,Surkhet,Ramghat,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-MIF225zF,28.48773863632232 81.74448410980403 429.0 5.0,28.48773863632232,81.74448410980403,429.0,5.0,12703.0,17110.0,9970.0,496.0,19.6,9.109,,,,28.48773863632232,81.74448410980403,28.48773863632232,81.74448410980403,6.8,2.69,0.15,106.66,319.85,46.21,11.29,43.48,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_031,15.60324825986079,41.02307692307692,2.6114056659453078,6.272340425531915,100.7969837587007,24.22511154738533,27.67194925790912,198.4060324825986,180.62247278243797,417.03388279585994,23.63882978723404,75.90833333333333
78.0,Surkhet,Ramghat,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-OVM122aD,28.487781593576074 81.74450950697064 436.0 4.5,28.48778159357608,81.74450950697064,436.0,4.5,11500.0,19383.0,10500.0,506.0,19.5,9.605,,,,28.48778159357608,81.74450950697064,28.48778159357608,81.74450950697064,6.81,2.69,0.15,106.11,318.97,46.16,11.31,43.49,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_031,15.60324825986079,40.81153846153846,2.6042209325201653,6.272340425531915,101.06223897911832,24.075380164643942,27.433487382144218,197.87552204176336,182.33689711482685,417.61096053521095,55.544326241134755,160.08333333333334
87.0,Surkhet,Ramghat,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-NDY268fJ,28.487805020995438 81.74454160965979 429.0 4.5,28.48780502099544,81.74454160965979,429.0,4.5,15087.0,19953.0,10907.0,599.0,18.9,10.051,,,,28.48780502099544,81.74454160965979,28.48780502099544,81.74454160965979,6.81,2.69,0.15,105.79,318.09,46.15,11.35,43.47,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_031,15.60324825986079,40.68846153846154,2.597036199095022,6.272340425531915,101.06223897911832,24.01384170310548,27.35780167848466,197.87552204176336,183.04151249944223,417.7941199380671,48.4443535188216,128.85897435897436
3.0,Surkhet,Ramghat,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-BZF229nZ,28.489830633625388 81.74146293662488 426.0 5.0,28.489830633625388,81.74146293662488,426.0,5.0,17337.0,18427.0,9397.0,538.0,19.2,8.628,,,,28.489830633625388,81.74146293662488,28.489830633625388,81.74146293662488,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,19.630496453900708,71.9
12.0,Surkhet,Ramghat,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-GVK952sU,28.489910010248423 81.74147073179483 431.0 5.0,28.489910010248423,81.74147073179483,431.0,5.0,17716.0,18727.0,10640.0,595.0,19.3,9.757,,,,28.489910010248423,81.74147073179483,28.489910010248423,81.74147073179483,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,29.038829787234036,81.30833333333334
21.0,Surkhet,Ramghat,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-YVV922cS,28.489922499284148 81.74147316254675 437.0 5.0,28.489922499284148,81.74147316254675,437.0,5.0,19683.0,15480.0,11427.0,494.0,14.5,16.692,,,,28.489922499284148,81.74147316254675,28.489922499284148,81.74147316254675,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,86.83049645390071,139.1
30.0,Surkhet,Ramghat,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-IBL855eZ,28.489974215626717 81.74141163937747 429.0 5.0,28.48997421562672,81.74141163937747,429.0,5.0,19963.0,21497.0,14200.0,615.0,14.6,13.692,,,,28.48997421562672,81.74141163937747,28.48997421562672,81.74141163937747,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,123.66099290780143,228.2
39.0,Surkhet,Ramghat,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-ATC746vV,28.489961475133896 81.7414621822536 443.0 5.0,28.489961475133896,81.7414621822536,443.0,5.0,23010.0,22507.0,14977.0,654.0,14.2,14.477,,,,28.489961475133896,81.7414621822536,28.489961475133896,81.7414621822536,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,105.18794326241135,185.60256410256412
48.0,Surkhet,Ramghat,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-AFX141iI,28.489845260046422 81.74151733517647 430.0 5.0,28.489845260046422,81.74151733517647,430.0,5.0,17030.0,18697.0,11380.0,471.0,14.6,11.044,,,,28.489845260046422,81.74151733517647,28.489845260046422,81.74151733517647,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,39.763829787234044,92.03333333333333
57.0,Surkhet,Ramghat,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-ZPY601vT,28.489768020808697 81.74155253916979 430.0 5.0,28.489768020808697,81.74155253916979,430.0,5.0,17970.0,19817.0,11440.0,468.0,15.3,11.011,,,,28.489768020808697,81.74155253916979,28.489768020808697,81.74155253916979,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,39.48882978723403,91.75833333333334
66.0,Surkhet,Ramghat,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-GGH969nG,28.489770451560616 81.74159889109433 433.0 5.0,28.489770451560616,81.74159889109433,433.0,5.0,28673.0,17603.0,10923.0,495.0,15.3,10.514,,,,28.489770451560616,81.74159889109433,28.489770451560616,81.74159889109433,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,35.34716312056737,87.61666666666666
75.0,Surkhet,Ramghat,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-NUE268jO,28.489708215929568 81.7416070215404 427.0 5.0,28.489708215929568,81.7416070215404,427.0,5.0,19337.0,14987.0,12257.0,518.0,14.2,11.95,,,,28.489708215929568,81.7416070215404,28.489708215929568,81.7416070215404,6.97,3.03,0.15,92.78,342.29,44.42,9.68,44.38,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,17.575406032482597,35.684615384615384,2.7946163682864453,6.272340425531915,118.61641531322505,21.099777384883097,23.99705542989947,162.7671693735499,216.40754894308853,425.9271258596433,94.62765957446807,199.16666666666666
84.0,Surkhet,Ramghat,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-AHL702fM,28.48961379379034 81.74167298711836 436.0 5.0,28.48961379379034,81.74167298711836,436.0,5.0,17213.0,19063.0,14607.0,567.0,14.3,14.173,,,,28.48961379379034,81.74167298711836,28.48961379379034,81.74167298711836,6.81,2.55,0.14,97.11,287.92,44.23,11.09,44.1,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_092,14.791183294663572,37.35,2.3507141451898486,6.272340425531915,95.80249419953594,22.153627465197218,25.944945468820862,208.39501160092811,204.34096552349186,421.2132319654535,101.29050736497544,181.7051282051282
4.0,Surkhet,Ramghat,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-PZV981wS,28.49197795148939 81.74336923286319 411.0 4.5,28.49197795148939,81.74336923286319,411.0,4.5,17363.0,19160.0,14017.0,575.0,17.8,13.027,,,,28.49197795148939,81.74336923286319,28.49197795148939,81.74336923286319,6.83,2.61,0.14,113.91,331.09,45.58,11.21,44.12,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.139211136890951,43.81153846153846,2.703174306511902,6.272340425531915,98.57140371229698,25.37934768204533,28.8909907283105,202.85719257540603,167.40646904058096,414.0838024374886,56.28882978723403,108.55833333333334
13.0,Surkhet,Ramghat,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-EZW146uI,28.491981555707753 81.7433758545667 412.0 4.0,28.49198155570776,81.7433758545667,412.0,4.0,19343.0,19667.0,13163.0,467.0,16.2,12.535,,,,28.49198155570776,81.7433758545667,28.49198155570776,81.7433758545667,6.83,2.61,0.14,113.86,331.28,45.58,11.21,44.13,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.139211136890951,43.79230769230769,2.7047255557741487,6.272340425531915,98.57140371229698,25.369732297429945,28.907570172686288,202.85719257540603,167.51656519442713,414.04368018209914,52.188829787234035,104.45833333333333
22.0,Surkhet,Ramghat,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-EGP846eV,28.491987171582878 81.74341131001711 413.0 4.0,28.49198717158288,81.74341131001711,413.0,4.0,19760.0,18817.0,11617.0,515.0,15.5,11.155,,,,28.49198717158288,81.74341131001711,28.49198717158288,81.74341131001711,6.84,2.61,0.14,113.89,331.42,45.58,11.21,44.16,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.139211136890951,43.80384615384615,2.7058685815463304,6.272340425531915,98.82877030162412,25.331257183651616,28.746614230501695,202.34245939675176,167.957105247189,414.43319356218586,40.688829787234035,92.95833333333333
31.0,Surkhet,Ramghat,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-USA687aI,28.49204743746668 81.74342572689056 413.0 4.0,28.49204743746668,81.74342572689056,413.0,4.0,18430.0,18493.0,13617.0,570.0,15.7,13.044,,,,28.49204743746668,81.74342572689056,28.49204743746668,81.74342572689056,6.85,2.65,0.14,112.73,335.43,45.59,11.09,44.22,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.37122969837587,43.35769230769231,2.7386081054495377,6.272340425531915,100.60469837587006,25.115276693289314,28.537785247130742,198.79060324825988,170.43008186183735,414.93855970194363,112.86099290780142,217.4
40.0,Surkhet,Ramghat,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-UPU737pJ,28.492028494365513 81.74340141937137 420.0 5.0,28.49202849436552,81.74340141937137,420.0,5.0,17337.0,19650.0,14140.0,566.0,19.0,13.015,,,,28.49202849436552,81.74340141937137,28.49202849436552,81.74340141937137,6.85,2.64,0.14,113.02,334.23,45.59,11.12,44.19,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.31322505800464,43.46923076923077,2.7288107416879797,6.272340425531915,100.22505800464036,25.15807826164555,28.52975241034116,199.54988399071928,169.94000390415846,414.9579991669744,86.4443535188216,166.85897435897436
49.0,Surkhet,Ramghat,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-JLS829lG,28.49211897701025 81.74333956092596 417.0 4.5,28.49211897701025,81.74333956092596,417.0,4.5,15027.0,16603.0,9927.0,467.0,15.5,9.532,,,,28.49211897701025,81.74333956092596,28.49211897701025,81.74333956092596,6.87,2.69,0.15,110.91,340.1,45.59,10.93,44.22,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.60324825986079,42.65769230769231,2.7767361794216012,6.272340425531915,102.65377030162414,24.72321578841692,28.212314240061556,194.69245939675173,174.91917922262627,415.72619953905104,27.16382978723404,79.43333333333334
58.0,Surkhet,Ramghat,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-DGC473nC,28.49218909163028 81.74329991452396 419.0 5.0,28.49218909163028,81.74329991452396,419.0,5.0,17763.0,19160.0,13610.0,506.0,15.2,13.115,,,,28.49218909163028,81.74329991452396,28.49218909163028,81.74329991452396,6.88,2.74,0.15,109.3,344.2,45.6,10.78,44.26,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,15.893271461716939,42.03846153846153,2.810210505606925,6.272340425531915,104.83201856148493,24.428019632339815,27.922942638748626,190.33596287703014,178.2991752097091,416.42647881422835,57.02216312056738,109.29166666666667
67.0,Surkhet,Ramghat,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-SEB868iT,28.492225678637624 81.74327669665217 418.0 5.0,28.492225678637624,81.74327669665217,418.0,5.0,11237.0,19700.0,10387.0,454.0,14.9,10.044,,,,28.492225678637624,81.74327669665217,28.492225678637624,81.74327669665217,6.89,2.76,0.15,108.45,346.17,45.6,10.71,44.28,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,16.009280742459396,41.71153846153846,2.8262945111154827,6.272340425531915,105.86937354988397,24.239851017312155,27.731815953169452,188.26125290023205,180.45370585177582,416.8890053933299,31.430496453900712,83.7
76.0,Surkhet,Ramghat,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-LGT267kA,28.492247387766838 81.74325590953231 416.0 5.0,28.49224738776684,81.74325590953231,416.0,5.0,19363.0,20340.0,12737.0,568.0,16.2,12.129,,,,28.49224738776684,81.74325590953231,28.49224738776684,81.74325590953231,6.9,2.77,0.15,107.91,347.2,45.6,10.66,44.28,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,16.067285382830626,41.50384615384615,2.83470391501082,6.272340425531915,106.52610208816706,24.09793525789755,27.553905416751864,186.94779582366587,182.07864129707303,417.3195488914605,97.6109929078014,202.15
85.0,Surkhet,Ramghat,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-VEN518fB,28.492277059704065 81.74323059618473 418.0 5.0,28.492277059704065,81.74323059618473,418.0,5.0,17337.0,19650.0,14140.0,567.0,15.1,13.642,,,,28.492277059704065,81.74323059618473,28.492277059704065,81.74323059618473,6.91,2.79,0.15,107.18,348.57,45.61,10.6,44.29,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_102,16.183294663573086,41.223076923076924,2.8458892386385983,6.272340425531915,107.5703596287703,23.93044898938069,27.316470850152587,184.8592807424594,183.9963590715911,417.8941405426307,94.48281505728313,174.89743589743588
5.0,Surkhet,Ramghat,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-JPS236rG,28.487914907746017 81.7440648470074 427.0 5.0,28.487914907746017,81.7440648470074,427.0,5.0,12180.0,11200.0,10500.0,457.0,21.0,9.426,,,,28.487914907746017,81.7440648470074,28.487914907746017,81.7440648470074,6.82,2.8,0.15,105.23,327.08,45.71,10.51,44.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.241299303944313,40.473076923076924,2.670434782608695,6.272340425531915,105.47099767981437,24.00987952882384,26.99816276726198,189.05800464037125,183.086879394967,418.664446103226,26.280496453900707,78.55
14.0,Surkhet,Ramghat,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-BKN498xG,28.487922241911292 81.7441319860518 458.0 5.0,28.48792224191129,81.7441319860518,458.0,5.0,12933.0,14477.0,11433.0,445.0,20.9,10.277,,,,28.48792224191129,81.7441319860518,28.48792224191129,81.7441319860518,6.82,2.79,0.15,105.04,325.62,45.74,10.62,44.42,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,40.4,2.6585146566987996,6.272340425531915,105.09431554524363,23.959864849187934,26.962354403284067,189.81136890951274,183.65954747679814,418.7511023440526,33.372163120567365,85.64166666666667
23.0,Surkhet,Ramghat,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-UOF574yQ,28.48795593716204 81.74411128275096 435.0 4.5,28.48795593716204,81.74411128275096,435.0,4.5,13237.0,16797.0,9950.0,538.0,22.0,8.819,,,,28.48795593716204,81.74411128275096,28.48795593716204,81.74411128275096,6.82,2.79,0.15,104.77,325.33,45.67,10.57,44.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,40.29615384615384,2.656146960456423,6.272340425531915,105.09431554524363,23.907941772264856,26.938341496285254,189.81136890951274,184.25406670756738,418.80921357898967,21.222163120567377,73.49166666666666
32.0,Surkhet,Ramghat,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-UFE305rU,28.487999229691923 81.7440939322114 423.0 5.0,28.487999229691923,81.7440939322114,423.0,5.0,9387.0,15210.0,10383.0,506.0,21.6,9.251,,,,28.487999229691923,81.7440939322114,28.487999229691923,81.7440939322114,6.82,2.8,0.15,104.41,324.73,45.59,10.53,44.66,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.241299303944313,40.15769230769231,2.651248278575644,6.272340425531915,105.47099767981437,23.852187221131533,26.804186729280254,189.05800464037125,184.8924563180439,419.1338681151418,49.644326241134735,154.18333333333334
41.0,Surkhet,Ramghat,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-SXZ545eI,28.48803527187556 81.74417213536799 428.0 4.5,28.48803527187556,81.74417213536799,428.0,4.5,12310.0,18287.0,10037.0,496.0,20.5,9.067,,,,28.48803527187556,81.74417213536799,28.48803527187556,81.74417213536799,6.82,2.79,0.15,103.87,322.81,45.58,10.64,44.56,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,39.95,2.635572496557151,6.272340425531915,105.09431554524363,23.734864849187936,26.72967761477836,189.81136890951274,186.23579747679813,419.3141801722364,35.82896890343699,116.24358974358974
50.0,Surkhet,Ramghat,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-AJB944wM,28.488039462827146 81.74415042623878 433.0 5.0,28.488039462827143,81.74415042623878,433.0,5.0,12330.0,14383.0,10627.0,396.0,20.0,9.661,,,,28.488039462827143,81.74415042623878,28.488039462827143,81.74415042623878,6.82,2.79,0.15,103.89,323.05,45.56,10.6,44.62,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,39.957692307692305,2.6375319693094625,6.272340425531915,105.09431554524363,23.738711003034087,26.74955036539806,189.81136890951274,186.1917590152597,419.2660881157367,28.238829787234035,80.50833333333334
59.0,Surkhet,Ramghat,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-VHQ251sB,28.488037367351353 81.74416551366448 430.0 5.0,28.48803736735136,81.74416551366448,430.0,5.0,11387.0,17273.0,10700.0,484.0,18.5,9.91,,,,28.48803736735136,81.74416551366448,28.48803736735136,81.74416551366448,6.82,2.79,0.15,103.86,322.87,45.57,10.62,44.58,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,39.94615384615385,2.636062364745229,6.272340425531915,105.09431554524363,23.73294177226486,26.734645802433285,189.81136890951274,186.25781670756734,419.30215715811147,30.31382978723404,82.58333333333333
68.0,Surkhet,Ramghat,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-LIA790zC,28.488109703175724 81.74418068490922 427.0 4.5,28.488109703175724,81.74418068490922,427.0,4.5,12737.0,15053.0,10337.0,463.0,19.6,9.444,,,,28.488109703175724,81.74418068490922,28.488109703175724,81.74418068490922,6.82,2.79,0.15,103.11,321.37,45.47,10.62,44.69,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_134,16.183294663573086,39.65769230769231,2.6238156600432814,6.272340425531915,105.09431554524363,23.58871100303409,26.610441111060133,189.81136890951274,187.9092590152597,419.6027325112344,26.430496453900712,78.7
